Date;Time of day;Biomass[MWh];Hydropower[MWh];Wind offshore[MWh];Wind onshore[MWh];Photovoltaics[MWh];Other renewable[MWh];Nuclear[MWh];Fossil brown coal[MWh];Fossil hard coal[MWh];Fossil gas[MWh];Hydro pumped storage[MWh];Other conventional[MWh]
Jun 8, 2019;8:00 AM;1,193.75;511.75;1,023.75;6,380;1,338;26.75;1,252.75;1,042;445;435;52.25;241
Jun 8, 2019;8:15 AM;1,189.5;490.5;1,022;6,636;1,532;26.75;1,251.75;1,036;458;433;35.75;239
Jun 8, 2019;8:30 AM;1,189.75;475;1,026.25;6,695;1,759.5;26.75;1,243.25;1,021;460;433;0.5;239
Jun 8, 2019;8:45 AM;1,189;459;1,017.5;6,881.25;2,002.75;26.75;1,223;1,022;460;430;0.5;239
Jun 8, 2019;9:00 AM;1,187.75;524;950.75;6,977;2,196.25;26.75;1,223.25;1,033;454;392;0.5;239
Jun 8, 2019;9:15 AM;1,183;478.75;937;7,135.5;2,424;26.75;1,227.25;1,040;433;391;0.5;239
Jun 8, 2019;9:30 AM;1,184;463;972;7,090.75;2,646;26.75;1,213;1,035;425;394;0.5;238
Jun 8, 2019;9:45 AM;1,185.75;470.5;1,018.25;7,035.5;2,871.75;26.75;1,202.25;1,037;416;401;0.5;239
Jun 8, 2019;10:00 AM;1,185.5;505;1,000;7,168.25;3,117.5;26.75;1,198.75;1,036;417;400;0.5;238
Jun 8, 2019;10:15 AM;1,180.75;502.75;980.25;7,333;3,330.25;26.75;1,198.5;1,033;413;399;0.5;237
Jun 8, 2019;10:30 AM;1,178;485;968.5;7,322.5;3,557.25;26.75;1,191.5;1,031;410;401;0.5;237
Jun 8, 2019;10:45 AM;1,174.25;456.75;995.5;7,256.5;3,758.75;26.75;1,175.5;1,031;409;401;0.5;238
Jun 8, 2019;11:00 AM;1,169.5;505.25;934;7,157;3,960.75;26.75;1,194;1,043;409;399;0.5;239
Jun 8, 2019;11:15 AM;1,167;478.25;890;7,109.5;4,156.5;26.75;1,194.75;1,047;410;400;0.5;239
Jun 8, 2019;11:30 AM;1,170;464.25;881.5;7,066.5;4,350.75;26.75;1,184.5;1,038;411;400;0.5;233
Jun 8, 2019;11:45 AM;1,165.5;458;868.5;7,023;4,543.25;26.75;1,167;1,028;411;400;0.5;224
Jun 8, 2019;12:00 PM;1,163.75;479;891;6,698.75;4,740.25;26.75;1,168.25;1,026;412;394;0.5;205
Jun 8, 2019;12:15 PM;1,164;448.75;885.25;6,469.25;4,895.75;26.75;1,178.25;1,022;410;393;0.5;159
Jun 8, 2019;12:30 PM;1,165.5;472.75;823.5;6,050;5,103.5;26.75;1,161.25;1,026;408;392;0.5;154
Jun 8, 2019;12:45 PM;1,161.25;459;847.25;5,705;5,252.25;26.75;1,178.25;1,024;408;393;0.5;154
Jun 8, 2019;1:00 PM;1,157;453.5;846.75;5,689;5,419.75;26.75;1,186.5;1,027;408;391;0.5;152
Jun 8, 2019;1:15 PM;1,164.5;444.75;846.25;5,600.75;5,606.5;26.75;1,177;1,029;406;390;0.5;152
Jun 8, 2019;1:30 PM;1,165.25;468;852.25;5,203.75;5,724.25;26.75;1,151.25;1,032;405;391;0.5;152
Jun 8, 2019;1:45 PM;1,164.75;473.75;821.75;5,001.75;5,798.25;26.75;1,144.25;1,028;404;391;0.5;152
Jun 8, 2019;2:00 PM;1,166.5;465.75;804;4,752.5;5,881.25;26.75;1,144.5;1,033;399;390;8.75;152
Jun 8, 2019;2:15 PM;1,164.5;463;765.75;4,545.75;5,908.25;26.75;1,143.75;1,027;398;389;32.75;152
Jun 8, 2019;2:30 PM;1,164.75;460;763.25;4,436.75;5,873.25;26.75;1,143.25;1,025;395;391;32.5;152
Jun 8, 2019;2:45 PM;1,162.5;453;812;4,531.75;5,819.75;26.75;1,143;1,026;395;391;1.25;152
Jun 8, 2019;3:00 PM;1,163;449.5;852.75;4,563.25;5,779.5;26.75;1,157.25;1,029;393;390;0.5;152
Jun 8, 2019;3:15 PM;1,158.5;454.25;848;4,706;5,688.5;26.75;1,160.25;1,027;391;387;0.5;152
Jun 8, 2019;3:30 PM;1,159.75;460.25;855;4,727.25;5,594.25;26.75;1,160.25;1,025;392;393;25.25;152
Jun 8, 2019;3:45 PM;1,160.5;468.25;846.25;4,831;5,404.25;26.75;1,162.75;1,029;406;387;0.5;152
Jun 8, 2019;4:00 PM;1,161.75;480.5;834.5;4,807.75;5,204;26.75;1,188.75;1,027;421;397;7;153
Jun 8, 2019;4:15 PM;1,162.5;487.75;831.75;5,060;4,962;26.75;1,195;1,022;434;392;0.5;152
Jun 8, 2019;4:30 PM;1,164.5;478.75;834.25;5,333.5;4,742.5;26.75;1,195;1,024;440;391;0.5;152
Jun 8, 2019;4:45 PM;1,167.25;493.75;852.75;5,652;4,442.5;26.75;1,195.25;1,024;441;389;0.5;150
Jun 8, 2019;5:00 PM;1,165.75;508.25;849.75;6,034.25;4,154.5;26.75;1,186;1,027;441;393;0.5;153
Jun 8, 2019;5:15 PM;1,165.25;495.25;868.25;6,121.5;3,829.5;26.75;1,183;1,023;444;407;0.5;172
Jun 8, 2019;5:30 PM;1,168.5;495.25;906.25;6,396.25;3,473.75;26.75;1,181.25;1,027;446;435;0.5;189
Jun 8, 2019;5:45 PM;1,173.75;503.5;1,003;6,387.25;3,101;26.75;1,180;1,024;432;436;18;202
Jun 8, 2019;6:00 PM;1,173.75;493.5;983.5;6,053.75;2,742;26.75;1,181.25;1,025;427;490;86.5;233
Jun 8, 2019;6:15 PM;1,175.25;510;962.75;5,960;2,403;26.75;1,183;1,035;426;496;108;237
Jun 8, 2019;6:30 PM;1,175.75;513;976.25;5,924;2,022.75;26.75;1,199.25;1,046;426;495;410.5;237
Jun 8, 2019;6:45 PM;1,178.25;491.5;965.5;5,796.25;1,682.5;26.75;1,227.25;1,060;427;500;727.25;238
Jun 8, 2019;7:00 PM;1,184.75;506;988.75;5,696.75;1,368.75;26.75;1,228.75;1,064;427;508;194.5;238
Jun 8, 2019;7:15 PM;1,183;537.25;1,130.75;5,453;1,091.75;26.75;1,236;1,059;429;506;346.5;240
Jun 8, 2019;7:30 PM;1,183;567.5;1,187.25;5,119.75;854.25;26.75;1,252;1,073;428;512;614.5;238
Jun 8, 2019;7:45 PM;1,183.25;566;1,185.5;4,930.5;650.5;26.75;1,265.5;1,076;425;507;766.25;239
Jun 8, 2019;8:00 PM;1,184.5;543.75;1,182.25;4,676.5;484;26.75;1,272;1,084;425;508;833;238
Jun 8, 2019;8:15 PM;1,182;550.25;1,180.25;4,386.25;333.75;26.75;1,279.25;1,097;427;509;997;238
Jun 8, 2019;8:30 PM;1,179;555.75;1,177.75;4,111.75;217.75;26.75;1,286.75;1,104;426;512;1,191.75;238
Jun 8, 2019;8:45 PM;1,181;577.25;1,174.5;3,921.25;123.75;26.75;1,293.75;1,186;426;517;1,291.25;240
Jun 8, 2019;9:00 PM;1,181.75;579.75;1,176.25;3,723.5;54;26.75;1,300.25;1,330;426;534;1,253.25;239
Jun 8, 2019;9:15 PM;1,184;568;1,181.75;3,698.5;19.25;26.75;1,306.5;1,371;423;530;1,173.5;239
Jun 8, 2019;9:30 PM;1,182;554.75;1,192.25;3,694.25;9;26.75;1,309.5;1,394;418;534;1,248.75;239
Jun 8, 2019;9:45 PM;1,180.75;538.75;1,216.5;3,672.75;4.25;26.75;1,309.5;1,456;415;546;1,155.75;239
Jun 8, 2019;10:00 PM;1,180.5;537.25;1,244.75;3,509;0;26.75;1,310.25;1,535;415;563;1,128.25;239
Jun 8, 2019;10:15 PM;1,182.75;537.75;1,265;3,519;0;26.75;1,309;1,581;411;566;942.5;239
Jun 8, 2019;10:30 PM;1,178.25;532.5;1,275.75;3,562.25;0;26.75;1,309.25;1,593;411;565;806.75;240
Jun 8, 2019;10:45 PM;1,179.5;531.5;1,290.5;3,613.5;0;26.75;1,309.5;1,561;411;567;595;240
Jun 8, 2019;11:00 PM;1,179;552.25;1,286.5;3,698.5;0;26.75;1,310.5;1,493;408;569;406;240
Jun 8, 2019;11:15 PM;1,180.25;539.75;1,298.5;3,700.75;0;26.75;1,309.75;1,451;402;570;231.25;240
Jun 8, 2019;11:30 PM;1,180;543.5;1,305;3,705.5;0;26.75;1,310;1,407;400;571;118.75;241
Jun 8, 2019;11:45 PM;1,178.25;538;1,325.75;3,685.25;0;26.75;1,310;1,331;398;570;96.5;241
Jun 9, 2019;12:00 AM;1,177.5;592;1,344.5;3,663.5;0;26.75;1,311.75;1,233;411;521;188;234
Jun 9, 2019;12:15 AM;1,177.5;575;1,348.5;3,639.5;0;26.75;1,310.25;1,185;412;522;135.5;233
Jun 9, 2019;12:30 AM;1,175;551;1,362.25;3,628.5;0;26.75;1,305.25;1,183;411;522;130.75;233
Jun 9, 2019;12:45 AM;1,173.25;554;1,366.5;3,611;0;26.75;1,297.75;1,136;411;518;130;235
Jun 9, 2019;1:00 AM;1,165.5;576;1,372.75;3,617;0;26.75;1,292.25;1,109;409;519;21.75;235
Jun 9, 2019;1:15 AM;1,165;543.25;1,371.25;3,645.25;0;26.75;1,291.75;1,085;409;518;27.5;233
Jun 9, 2019;1:30 AM;1,170.5;541.25;1,370.25;3,639;0;26.75;1,292.25;1,088;410;521;23.5;233
Jun 9, 2019;1:45 AM;1,171.75;544;1,349;3,617.75;0;26.75;1,292.5;1,078;411;516;21.5;233
Jun 9, 2019;2:00 AM;1,173;552.5;1,351.5;3,529.5;0;26.75;1,293;1,057;410;503;63.5;236
Jun 9, 2019;2:15 AM;1,173;556.75;1,344.75;3,486;0;26.75;1,292.75;1,042;411;487;73.25;237
Jun 9, 2019;2:30 AM;1,173.5;563;1,341.25;3,421.75;0;26.75;1,293.25;1,050;412;485;34.25;234
Jun 9, 2019;2:45 AM;1,171;562;1,349.75;3,316;0;26.75;1,293.25;1,044;411;485;40.5;234
Jun 9, 2019;3:00 AM;1,173.75;561.25;1,359.25;3,218.75;0;26.75;1,293.5;1,042;411;487;0.5;235
Jun 9, 2019;3:15 AM;1,173.5;560.5;1,351.25;3,138.75;0;26.75;1,293;1,036;411;483;0.5;235
Jun 9, 2019;3:30 AM;1,172.5;559.25;1,338;3,083.25;0;26.75;1,292.75;1,041;410;483;0.5;235
Jun 9, 2019;3:45 AM;1,174.5;560.75;1,337.25;3,000.5;0;26.75;1,292.75;1,048;408;480;0.5;235
Jun 9, 2019;4:00 AM;1,173.25;568.75;1,353.75;2,930.5;0;26.75;1,284;1,059;408;464;0.5;235
Jun 9, 2019;4:15 AM;1,174.25;559.75;1,351.5;2,920;0;26.75;1,283.25;1,053;410;481;0.5;234
Jun 9, 2019;4:30 AM;1,173.5;558;1,332;2,883.75;0;26.75;1,283;1,053;409;462;0.5;237
Jun 9, 2019;4:45 AM;1,178.25;540.75;1,306.75;2,886;5;26.75;1,276.75;1,065;408;477;0.5;238
Jun 9, 2019;5:00 AM;1,181;542.5;1,303.5;2,867;22;26.75;1,255.75;1,070;406;479;0.5;239
Jun 9, 2019;5:15 AM;1,181.75;542.75;1,264.75;2,830.25;52.25;26.75;1,247.25;1,067;406;478;0.5;238
Jun 9, 2019;5:30 AM;1,184.75;557.25;1,217.75;2,670.5;99.75;26.75;1,260.5;1,059;406;481;0.5;237
Jun 9, 2019;5:45 AM;1,183.25;565.75;1,163.5;2,497.75;182.75;26.75;1,251.75;1,071;405;476;0.5;237
Jun 9, 2019;6:00 AM;1,183.5;557.75;1,117.75;2,484.75;304.25;26.75;1,250.25;1,073;404;477;0.5;238
Jun 9, 2019;6:15 AM;1,184.25;553;1,078.5;2,358.75;478;26.75;1,250.75;1,067;402;477;0.5;237
Jun 9, 2019;6:30 AM;1,184.75;565.5;1,001.25;2,236;683.5;26.75;1,252.75;1,072;402;478;0.5;237
Jun 9, 2019;6:45 AM;1,189.75;569.25;919;2,066.75;939;26.75;1,269.25;1,079;402;476;2.75;238
Jun 9, 2019;7:00 AM;1,193.25;555.75;856.75;1,875;1,244.5;26.75;1,258.5;1,077;401;476;3.75;236
Jun 9, 2019;7:15 AM;1,194.25;560.75;806;1,710.25;1,562;26.75;1,259;1,085;403;477;27.5;236
Jun 9, 2019;7:30 AM;1,193.5;573;769.25;1,554;1,923.25;26.75;1,264.25;1,079;405;479;38.75;236
Jun 9, 2019;7:45 AM;1,195.5;569.25;764;1,412.25;2,317.5;26.75;1,263.75;1,078;406;482;40.25;237
Jun 9, 2019;8:00 AM;1,195.5;551.5;765.25;1,312.75;2,716.25;26.75;1,264.75;1,085;413;480;121.25;234
Jun 9, 2019;8:15 AM;1,196;546;734.25;1,275;3,130.25;26.75;1,263.5;1,075;415;481;79.25;235
Jun 9, 2019;8:30 AM;1,195;547.25;698;1,205.25;3,541.5;26.75;1,263.25;1,076;415;480;62.25;234
Jun 9, 2019;8:45 AM;1,192;547.25;679.25;1,125;3,968.5;26.75;1,263.25;1,076;413;475;65;234
Jun 9, 2019;9:00 AM;1,189.25;550.25;695.5;1,067;4,339.25;26.75;1,262.5;1,071;416;473;99.25;234
Jun 9, 2019;9:15 AM;1,191.25;547.5;700.25;1,048.75;4,697.75;26.75;1,262.5;1,067;417;473;100;235
Jun 9, 2019;9:30 AM;1,192.5;544.5;701.5;1,055.25;5,043;26.75;1,263.75;1,060;424;475;69.5;234
Jun 9, 2019;9:45 AM;1,192;561;668.75;1,044.25;5,396.5;26.75;1,271;1,067;426;475;34.25;234
Jun 9, 2019;10:00 AM;1,191.75;570;639;1,065.25;5,699.75;26.75;1,271;1,060;431;468;20.25;234
Jun 9, 2019;10:15 AM;1,188.5;558.25;632.5;1,057.5;5,973.25;26.75;1,267.5;1,060;432;467;40.25;233
Jun 9, 2019;10:30 AM;1,191.25;551;622.75;1,051.5;6,223;26.75;1,255.5;1,059;433;471;24.5;232
Jun 9, 2019;10:45 AM;1,186.75;551.75;616.75;1,049;6,375.5;26.75;1,258;1,058;433;484;16.5;233
Jun 9, 2019;11:00 AM;1,189.75;574.25;596.5;1,051.75;6,528.25;26.75;1,267.75;1,061;435;512;3.5;233
Jun 9, 2019;11:15 AM;1,188.5;576.75;576.5;1,023.75;6,646.75;26.75;1,266.75;1,067;435;531;9;234
Jun 9, 2019;11:30 AM;1,185.75;583.5;550.25;1,021;6,771.5;26.75;1,267.5;1,068;433;546;20.75;233
Jun 9, 2019;11:45 AM;1,182.5;567.25;520.75;1,008;6,831;26.75;1,267.25;1,071;432;564;19.75;232
Jun 9, 2019;12:00 PM;1,182.75;567.25;498.75;991.5;6,878;26.75;1,272.75;1,062;432;560;125.5;233
Jun 9, 2019;12:15 PM;1,183.75;548;500.75;979.25;6,870.25;26.75;1,276.5;1,055;433;552;131.25;233
Jun 9, 2019;12:30 PM;1,184.25;540.5;496.25;941;6,809;26.75;1,283.25;1,058;432;550;94;232
Jun 9, 2019;12:45 PM;1,176.75;528.5;487.75;887.75;6,745.5;26.75;1,281;1,054;431;553;1.75;233
Jun 9, 2019;1:00 PM;1,177.75;529;463.75;842.5;6,659.25;26.75;1,281.25;1,057;406;551;1;233
Jun 9, 2019;1:15 PM;1,175.75;530.75;438;781.75;6,514.5;26.75;1,281.25;1,058;405;546;1;233
Jun 9, 2019;1:30 PM;1,176.75;546;391.75;741.25;6,402.5;26.75;1,279.25;1,060;403;551;4.5;230
Jun 9, 2019;1:45 PM;1,175.25;565.75;351.5;689;6,244;26.75;1,279.5;1,062;403;550;26.25;233
Jun 9, 2019;2:00 PM;1,175;576.25;311.75;615.75;6,102;26.75;1,279.75;1,069;403;550;42.5;231
Jun 9, 2019;2:15 PM;1,176.25;580;277;579.5;5,921.25;26.75;1,279.75;1,072;404;551;40.5;232
Jun 9, 2019;2:30 PM;1,177.75;585;249.25;562.5;5,693.25;26.75;1,279.5;1,080;406;551;46.25;232
Jun 9, 2019;2:45 PM;1,175;556;231.25;504.5;5,462;26.75;1,284;1,106;407;548;58.5;234
Jun 9, 2019;3:00 PM;1,175.25;558.25;219;465.5;5,198;26.75;1,290.5;1,145;405;550;19.5;232
Jun 9, 2019;3:15 PM;1,176.75;556;190.75;439.75;4,923;26.75;1,296.75;1,180;406;553;34.5;232
Jun 9, 2019;3:30 PM;1,172.5;561.75;166;448.75;4,673;26.75;1,298;1,202;406;570;63;232
Jun 9, 2019;3:45 PM;1,173;566.5;149.25;440;4,327.75;26.75;1,298.25;1,242;414;572;92;232
Jun 9, 2019;4:00 PM;1,170.75;540;135.5;434;4,093;26.75;1,295.75;1,306;447;580;38.75;233
Jun 9, 2019;4:15 PM;1,174;556.75;117;421.25;3,808;26.75;1,295.75;1,307;469;607;40.25;232
Jun 9, 2019;4:30 PM;1,175.75;569.25;102.25;438.75;3,501;26.75;1,295.75;1,352;466;691;63;232
Jun 9, 2019;4:45 PM;1,173.25;578;85;461;3,189;26.75;1,297.25;1,438;468;731;73.5;232
Jun 9, 2019;5:00 PM;1,173;555.25;70;474.75;2,860.25;26.75;1,297.5;1,521;485;751;33.25;231
Jun 9, 2019;5:15 PM;1,169.5;548.5;59.75;489.25;2,552.5;26.75;1,298;1,637;542;753;50.5;231
Jun 9, 2019;5:30 PM;1,181.25;552.5;52.5;514;2,252.75;26.75;1,298.75;1,706;582;767;185.25;232
Jun 9, 2019;5:45 PM;1,180.5;552;42.25;549;1,977.75;26.75;1,298.5;1,766;616;778;299.75;232
Jun 9, 2019;6:00 PM;1,180;549.25;36.25;564.25;1,737.25;26.75;1,298;1,821;644;834;179.5;232
Jun 9, 2019;6:15 PM;1,176.75;556.25;27;590;1,502.25;26.75;1,298;1,860;660;852;377.25;231
Jun 9, 2019;6:30 PM;1,179.25;562.75;20.25;603.25;1,296.25;26.75;1,299;1,893;676;855;555;231
Jun 9, 2019;6:45 PM;1,179.25;585.25;15.25;650.25;1,093.5;26.75;1,299.5;1,908;690;862;559.25;232
Jun 9, 2019;7:00 PM;1,177.75;558.25;13.25;694;908;26.75;1,299.5;1,916;699;895;508;231
Jun 9, 2019;7:15 PM;1,179;571.25;8.5;775;739.5;26.75;1,300;1,937;700;911;494.5;233
Jun 9, 2019;7:30 PM;1,182;573.5;7.25;836.75;584.75;26.75;1,301.5;1,937;694;955;518;232
Jun 9, 2019;7:45 PM;1,178.25;576.25;7.75;889.25;462;26.75;1,302.5;1,932;660;1,038;530.75;232
Jun 9, 2019;8:00 PM;1,178.25;589;9;950;347;26.75;1,301;1,804;669;1,139;717.75;232
Jun 9, 2019;8:15 PM;1,180.25;585;9.5;1,040.75;229.25;26.75;1,301.5;1,806;672;1,148;644.25;232
Jun 9, 2019;8:30 PM;1,181.5;589.75;10.5;1,110;131.75;26.75;1,303.25;1,834;675;1,143;573.5;233
Jun 9, 2019;8:45 PM;1,179.75;564.75;11.25;1,185;70.25;26.75;1,304.5;1,847;687;1,143;544;233
Jun 9, 2019;9:00 PM;1,178.25;566.5;10.25;1,273;33;26.75;1,304.25;1,848;711;1,157;705.25;233
Jun 9, 2019;9:15 PM;1,175.75;563;7.5;1,388.75;12.75;26.75;1,304.25;1,841;703;1,136;686;233
Jun 9, 2019;9:30 PM;1,182.25;566.75;7.25;1,492.25;6.25;26.75;1,304.5;1,828;706;1,123;721.5;234
Jun 9, 2019;9:45 PM;1,180.5;550.75;8.5;1,599.25;2.75;26.75;1,304.75;1,811;713;1,090;650.5;234
Jun 9, 2019;10:00 PM;1,177.25;593.25;9.5;1,697.25;0;26.75;1,305.25;1,823;752;1,084;778;234
Jun 9, 2019;10:15 PM;1,176.75;574.25;11.5;1,781.25;0;26.75;1,303;1,820;771;1,083;649;233
Jun 9, 2019;10:30 PM;1,177;572.5;17.5;1,864;0;26.75;1,301.5;1,811;779;1,083;545.5;233
Jun 9, 2019;10:45 PM;1,173.25;565.75;22.5;1,895.25;0;26.75;1,300.75;1,788;788;1,081;434.5;235
Jun 9, 2019;11:00 PM;1,173.25;592.25;28.75;1,948.5;0;26.75;1,303.25;1,808;760;1,066;323;234
Jun 9, 2019;11:15 PM;1,173.75;561.25;34.75;1,966.75;0;26.75;1,304.75;1,806;716;1,055;176.75;234
Jun 9, 2019;11:30 PM;1,174.25;568.25;45.25;1,965.75;0;26.75;1,305.25;1,805;687;976;130.25;234
Jun 9, 2019;11:45 PM;1,173.25;547.75;49.75;1,976.5;0;26.75;1,305.25;1,793;655;904;125.5;234
Jun 10, 2019;12:00 AM;1,171.75;578;55.5;1,975.5;0;26.75;1,306.75;1,713;627;842;92.75;235
Jun 10, 2019;12:15 AM;1,171;571.5;61.75;1,973.75;0;26.75;1,306.25;1,654;595;835;56.5;236
Jun 10, 2019;12:30 AM;1,170.5;566.75;70.25;1,962.75;0;26.75;1,308.5;1,641;567;837;31;235
Jun 10, 2019;12:45 AM;1,169.5;558.75;86;1,907.75;0;26.75;1,311.25;1,629;559;806;30.75;233
Jun 10, 2019;1:00 AM;1,168.5;561;102.75;1,850.75;0;26.75;1,311.75;1,575;579;751;0.5;234
Jun 10, 2019;1:15 AM;1,163.75;551;116;1,847;0;26.75;1,311.75;1,566;593;714;0.5;235
Jun 10, 2019;1:30 AM;1,168.5;551.25;122.5;1,856.5;0;26.75;1,311.75;1,566;599;703;0.5;235
Jun 10, 2019;1:45 AM;1,167.25;544.75;131;1,871.5;0;26.75;1,311.75;1,554;609;700;0.5;234
Jun 10, 2019;2:00 AM;1,165.25;575.5;143.75;1,836;0;26.75;1,312.25;1,537;608;701;0.5;233
Jun 10, 2019;2:15 AM;1,165;571.5;157;1,779.25;0;26.75;1,312;1,558;588;700;0.5;237
Jun 10, 2019;2:30 AM;1,163.25;559;186.25;1,723;0;26.75;1,312.25;1,555;570;703;0.5;235
Jun 10, 2019;2:45 AM;1,143;548.75;213;1,677.25;0;26.75;1,312.25;1,519;550;698;0.5;234
Jun 10, 2019;3:00 AM;1,141.5;594.75;233.25;1,688.5;0;26.75;1,313;1,461;547;700;0.5;233
Jun 10, 2019;3:15 AM;1,147.75;586;249.75;1,682;0;26.75;1,313.25;1,449;548;692;0.5;234
Jun 10, 2019;3:30 AM;1,152;571;258.5;1,718;0;26.75;1,313.25;1,435;559;687;0.5;233
Jun 10, 2019;3:45 AM;1,152.5;564.25;277;1,764.75;0;26.75;1,313.25;1,398;567;679;0.5;233
Jun 10, 2019;4:00 AM;1,158;562.5;301.75;1,776.75;0;26.75;1,314.25;1,378;579;679;0.5;232
Jun 10, 2019;4:15 AM;1,158.75;560;320;1,740.75;0;26.75;1,313.75;1,389;583;684;0.5;233
Jun 10, 2019;4:30 AM;1,161.25;560;347.5;1,712.75;0;26.75;1,304;1,371;584;680;0.5;233
Jun 10, 2019;4:45 AM;1,166.75;562.25;397.5;1,671;3.75;26.75;1,302;1,378;576;678;0.5;232
Jun 10, 2019;5:00 AM;1,170;560;437;1,658;17;26.75;1,302.25;1,402;561;665;0.5;237
Jun 10, 2019;5:15 AM;1,174.75;562;458.5;1,643.25;43.75;26.75;1,302.25;1,388;550;664;0.5;236
Jun 10, 2019;5:30 AM;1,176;569.75;489.75;1,655.5;59.5;26.75;1,302.5;1,371;542;668;0.5;235
Jun 10, 2019;5:45 AM;1,178.75;578.75;541.25;1,643;100.25;26.75;1,303;1,378;541;654;0.5;236
Jun 10, 2019;6:00 AM;1,178.75;581.75;589;1,637;169.75;26.75;1,303;1,424;541;632;23;237
Jun 10, 2019;6:15 AM;1,185.25;589.75;624.25;1,607.25;247.5;26.75;1,303;1,449;543;633;23;236
Jun 10, 2019;6:30 AM;1,184.5;575;653.75;1,528.5;356.25;26.75;1,302.75;1,469;543;632;27.75;236
Jun 10, 2019;6:45 AM;1,184.25;569;687.5;1,449.25;486.25;26.75;1,303.25;1,493;543;635;25.5;235
Jun 10, 2019;7:00 AM;1,190;563.25;710.25;1,414;621.75;26.75;1,303;1,556;543;674;24;235
Jun 10, 2019;7:15 AM;1,185;554.5;743.5;1,426;771.75;26.75;1,302.75;1,596;542;676;30.75;235
Jun 10, 2019;7:30 AM;1,181.5;550.75;754.5;1,347.25;928;26.75;1,303.5;1,639;543;685;28;235
Jun 10, 2019;7:45 AM;1,181.25;551.5;771.75;1,267.75;1,092.5;26.75;1,305.5;1,653;541;691;52.25;235
Jun 10, 2019;8:00 AM;1,183.25;538;753.5;1,199.5;1,275.25;26.75;1,308.25;1,707;541;722;58;235
Jun 10, 2019;8:15 AM;1,180.5;537.75;710.5;1,169;1,446;26.75;1,308.25;1,726;542;738;44;235
Jun 10, 2019;8:30 AM;1,184;584.25;686;1,137;1,613.5;26.75;1,312.75;1,742;543;751;108;235
Jun 10, 2019;8:45 AM;1,180.25;593.75;672.75;1,129.5;1,816.5;26.75;1,314.5;1,732;546;775;231.5;234
Jun 10, 2019;9:00 AM;1,176;562.25;722.25;1,111.75;2,002.75;26.75;1,314.25;1,738;551;826;244;233
Jun 10, 2019;9:15 AM;1,177.25;561.25;769.25;1,040.75;2,225.25;26.75;1,314;1,736;561;856;252.5;231
Jun 10, 2019;9:30 AM;1,181.25;549.25;811.75;988.5;2,464.25;26.75;1,313.5;1,742;563;858;160;221
Jun 10, 2019;9:45 AM;1,179.25;559.75;840.25;946.25;2,741.75;26.75;1,313;1,742;541;860;93;225
Jun 10, 2019;10:00 AM;1,176.75;580.75;861.75;935;3,055.75;26.75;1,313.25;1,741;527;850;53;225
Jun 10, 2019;10:15 AM;1,177;563;900.75;920.5;3,402.75;26.75;1,312.75;1,706;531;851;36;229
Jun 10, 2019;10:30 AM;1,176.5;567.5;943.75;885;3,687;26.75;1,314.75;1,697;534;850;28;228
Jun 10, 2019;10:45 AM;1,170.75;580.5;951.25;851;3,984.25;26.75;1,314.75;1,695;532;848;23.25;229
Jun 10, 2019;11:00 AM;1,167.5;585.25;952.75;868.5;4,231.75;26.75;1,313.5;1,685;533;843;31.5;230
Jun 10, 2019;11:15 AM;1,166.5;585.75;947.75;912;4,462;26.75;1,312.25;1,680;532;833;28.25;223
Jun 10, 2019;11:30 AM;1,169.75;591.75;963;951.5;4,619;26.75;1,310.75;1,673;534;834;29.75;220
Jun 10, 2019;11:45 AM;1,167.5;604.5;994.75;963.75;4,754;26.75;1,303;1,673;537;810;43.25;219
Jun 10, 2019;12:00 PM;1,166.5;587.5;1,024;958.5;4,862;26.75;1,300.5;1,614;537;763;55;224
Jun 10, 2019;12:15 PM;1,163.5;578.25;1,041;997.5;4,959;26.75;1,300;1,579;540;759;45.75;230
Jun 10, 2019;12:30 PM;1,163;583.75;1,072;1,035.25;5,045;26.75;1,299.75;1,545;542;762;55;221
Jun 10, 2019;12:45 PM;1,157.75;569.25;1,070;1,066.5;5,058.75;26.75;1,298.75;1,502;545;761;49.75;219
Jun 10, 2019;1:00 PM;1,165.25;590.75;1,067.75;1,116.25;5,062.25;26.75;1,294.75;1,435;547;779;121.75;216
Jun 10, 2019;1:15 PM;1,164;587.75;1,054.25;1,129.25;4,990.75;26.75;1,294.75;1,419;540;774;255.25;212
Jun 10, 2019;1:30 PM;1,165.25;545.5;1,052.25;1,126;4,833.75;26.75;1,294.75;1,416;539;778;264.5;218
Jun 10, 2019;1:45 PM;1,161;567;1,073;1,122;4,778;26.75;1,294.25;1,403;537;782;220;216
Jun 10, 2019;2:00 PM;1,159;589.75;1,063.5;1,114.5;4,685.75;26.75;1,293.75;1,403;539;770;241;218
Jun 10, 2019;2:15 PM;1,162.25;582.5;1,057.5;1,130.5;4,554.5;26.75;1,293.25;1,399;540;773;168.5;217
Jun 10, 2019;2:30 PM;1,161;588.5;1,052.5;1,120.25;4,436;26.75;1,293.5;1,393;539;770;185.25;216
Jun 10, 2019;2:45 PM;1,155;583;1,047.5;1,140.75;4,303.25;26.75;1,293.25;1,425;538;768;195.25;217
Jun 10, 2019;3:00 PM;1,153.75;586.5;1,065.75;1,159.5;4,053;26.75;1,296;1,508;504;772;155.25;219
